Form	Pronunciation
Kosmopoliten	kɔs.mo.po.ˈli.tən
kosmopolitisch	kɔs.mo.po.ˈli.tɪʃ
Kosmos	ˈkɔs.mɔs
Kosovo	ˈkɔ.sɔ.voː
Kosten	ˈkɔs.tən
kostenintensive	ˈkɔs.tən.ʔɪn.tɛn.ziː.və
kostenlos	ˈkɔs.tən.loːs
kostenlose	ˈkɔs.tən.loː.zə
kostenloser	ˈkɔs.tən.loː.zɐ
Kostentragungspflicht	ˈkɔs.tən.tʁaː.ɡʊŋʃ.p͡flɪçt
kostet	ˈkɔs.tət
Kostprobe	ˈkɔst.pʁoː.bə
Kottbusser	ˈkɔt.bʊ.sɐ
Kou	ˈkuː
Kraft	ˈkʁaft
Kraftstoff	ˈkʁaft.ʃtɔf
kraftvoller	ˈkʁaft.fɔ.lɐ
Kraftwerk	ˈkʁaft.vɛɐk
Kraftwerke	ˈkʁaft.vɛɐ.kə
Krailling	ˈkʁaɪ̯.lɪŋ
Kraj	ˈkʁaɪ̯
Krampf	ˈkʁamp͡f
Kraniopharyngeom	kʁaːn.joː.faː.ʁyːŋ.ɡeː.ˈjoːm
krank	ˈkʁaŋk
Kranke	ˈkʁaŋ.kə
Krankenhaus	ˈkʁaŋ.kən.haʊ̯s
Krankenkasse	ˈkʁaŋ.kən.ka.sə
Krankenpfleger	ˈkʁaŋ.kən.p͡fleː.ɡɐ
Krankenschwester	ˈkʁaŋ.kən.ʃvɛs.tɐ
Krankenschwestern	ˈkʁaŋ.kən.ʃvɛs.tɐn
Krankentransporte	ˈkʁaŋ.kən.tʁan.spɔɐ.tə
Krankenversicherung	ˈkʁaŋ.kən.fɛɐ.zɪ.çɐ.ʁʊŋ
krankhaften	ˈkʁaŋk.haf.tən
Krankheit	ˈkʁaŋk.haɪ̯t
Krankheiten	ˈkʁaŋk.haɪ̯.tən
Kranz	ˈkʁant͡s
Krasnow	ˈkʁas.nɔf
Krater	ˈkʁaː.tɐ
kratzen	ˈkʁa.t͡sən
Kraut	ˈkʁaʊ̯t
Kravitz	ˈkʁaː.vɪt͡s
Krawtschuk	ˈkʁaf.t͡ʃʊk
Kreation	kʁeː.a.ˈt͡sjoːn
Kreationen	kʁeː.a.ˈt͡sjoː.nən
kreativ	kʁeː.a.ˈtiːf
kreative	kʁeː.a.ˈtiː.və
kreativer	kʁeː.a.ˈtiː.vɐ
Kreatur	kʁeː.a.ˈtuːɐ
Kreaturen	kʁeː.a.ˈtuː.ʁən
Krebs	ˈkʁɛːps
Krebserkrankungen	ˈkʁeːps.ʔɛɐ.kʁaŋ.kʊ.ŋən
Kredit	kʁeː.ˈdiːt
Kredite	kʁeː.ˈdiː.tə
Kreditkarten	kʁeː.ˈdɪt.kaɐ.tən
Kreidfeuer	ˈkʁaɪ̯t.fɔʏ̯.ɐ
Kreis	ˈkʁaɪ̯s
kreischenden	ˈkʁaɪ̯.ʃən.dən
Kreise	ˈkʁaɪ̯.zə
Kreisen	ˈkʁaɪ̯.zən
Kreises	ˈkʁaɪ̯.zəs
kreisfreie	ˈkʁaɪ̯s.fʁaɪ̯.ə
kreisfreien	ˈkʁaɪ̯s.fʁaɪ̯.ən
Kreisgebiet	ˈkʁaɪ̯s.ɡə.biːt
Kreisjugendamt	kʁaɪ̯s.ˈjuː.ɡənt.ʔamt
Kreiskrankenhaus	ˈkʁaɪ̯s.kʁaŋ.kən.haʊ̯s
Kreislauf	ˈkʁaɪ̯s.laʊ̯f
Kreissparkasse	ˈkʁaɪ̯s.ʃpaːɐ.ka.sə
Kreisstadt	ˈkʁaɪ̯s.ʃtat
Kreistagsfraktion	ˈkʁaɪ̯s.taːks.fʁak.t͡sjoːn
Kreistagssitzung	ˈkʁaɪ̯s.taːks.zɪ.t͡sʊŋ
kreiste	ˈkʁaɪ̯s.tə
Kreisvorstand	ˈkʁaɪ̯s.foːɐ.ʃtant
Krematorium	kʁeː.ma.ˈtoː.ʁiː.ʊm
Krematoriums	kʁeː.ma.ˈtoː.ʁiː.ʊms
Kremer	ˈkʁɛː.mɐ
Kreta	ˈkʁeː.taː
Kretschmer	ˈkʁɛt͡ʃ.mɐ
Kreuz	ˈkʁɔʏ̯t͡s
Kreuzberg	ˈkʁɔʏ̯t͡s.bɛɐk
Kreuzcousin	ˈkʁɔʏ̯t͡s.kuː.zẽ
Kreuzes	ˈkʁɔʏ̯.t͡səs
Kreuzgang	ˈkʁɔʏ̯t͡s.ɡaŋ
Kreuznach	ˈkʁɔʏ̯t͡s.nax
Kreuzung	ˈkʁɔʏ̯.t͡sʊŋ
Kreuzzug	ˈkʁɔʏ̯t͡s.t͡suːk
kriechendes	ˈkʁiː.çən.dəs
Krieg	ˈkʁiːk
kriege	ˈkʁiː.ɡə
Kriege	ˈkʁiː.ɡə
kriegen	ˈkʁiː.ɡən
Kriegen	ˈkʁiː.ɡən
Kriegenburg	ˈkʁiː.ɡən.bʊɐk
Krieges	ˈkʁiː.ɡəs
Kriegs	ˈkʁiːks
Kriegsausbruchs	ˈkʁiːks.ʔaʊ̯s.bʁʊxs
Kriegsende	ˈkʁiːks.ʔɛn.də
Kriegsgebiet	ˈkʁiːks.ɡə.biːt
Kriegsgefangene	ˈkʁiːks.ɡə.fa.ŋə.nə
Kriegsgefangenem	ˈkʁiːks.ɡə.fa.ŋə.nəm
Kriegsgefangenen	ˈkʁiːks.ɡə.fa.ŋə.nən
Kriegsgefangener	ˈkʁiːks.ɡə.fa.ŋə.nɐ
Kriegsgefangenes	ˈkʁiːks.ɡə.fa.ŋə.nəs
Kriegsjunta	ˈkʁiːks.xʊn.taː
Kriegsopfer	ˈkʁiːks.ʔɔ.p͡fɐ
Kriegsspielzeug	ˈkʁiːks.ʃpiːl.t͡sɔʏ̯k
Kriegsverbrechen	ˈkʁiːks.fɛɐ.bʁɛ.çən
kriegt	ˈkʁiːkt
Kriftel	ˈkʁɪf.təl
Krimi	ˈkʁɪ.miː
Kriminalamt	kʁɪ.miː.ˈnaːl.ʔamt
kriminell	kʁi.miː.ˈnəl
Kriminelle	kʁɪ.miː.ˈnɛ.lə
Kriminellen	kʁɪ.miː.ˈnɛ.lən
Krise	ˈkʁiː.zə
Krisengebiet	ˈkʁiː.zən.ɡə.biːt
Krisensitzung	ˈkʁiː.zən.zɪ.t͡sʊŋ
Kristi	ˈkʁɪs.tɪ
Kristiane	kʁɪs.ˈtjaː.nə
Kriterien	kʁiː.ˈteː.ʁiː.ən
Kriterium	kʁiː.ˈteː.ʁiː.ʊm
Kriteriums	kʁiː.ˈteː.ʁiː.ʊms
Kritik	kʁiː.ˈtiːk
Kritiker	ˈkʁiː.tiː.kɐ
Kritikern	ˈkʁiː.tiː.kɐn
kritisch	ˈkʁiː.tɪʃ
kritische	ˈkʁiː.tɪ.ʃə
kritischen	ˈkʁiː.tɪ.ʃən
kritisieren	kʁiː.tɪ.ˈziː.ʁən
kritisiert	kʁiː.tɪ.ˈziːɐt
kritisierte	kʁiː.tiː.ˈziːɐ.tə
kritisierten	kʁiː.tɪ.ˈziːɐ.tən
Kroate	kʁoː.ˈaː.tə
Kroaten	kʁoː.ˈaː.tən
Kroatien	kʁɔ.ˈa.t͡siː.jɛn
Kroatiens	kʁɔ.ˈa.t͡siː.ɛns
kroatische	kʁoː.ˈa.tɪ.ʃə
kroatischen	kʁɔ.ˈʔaː.tɪ.ʃən
kroch	ˈkʁɔx
Kroetz	ˈkʁœt͡s
Kronach	ˈkʁoː.nax
Kronberg	ˈkʁoːn.bɛɐk
Krone	ˈkʁoː.nə
Kronen	ˈkʁoː.nən
Kronzeugen	ˈkʁoːn.t͡sɔʏ̯.ɡən
Kropf	ˈkʁɔp͡f
krumm	ˈkʁʊm
Krupp	ˈkʁʊp
Kryokonit	kʁyː.oː.koː.ˈniːt
Kryptographie	kʁʏp.toː.ɡʁa.ˈfiː
Krypton	ˈkʁʏp.tɔn
Ku'damm	ˈkuː.dam
Kuba	ˈkuː.baː
kubanischen	kʊ.ˈbaː.nɪ.ʃən
Kubikmeter	kuː.ˈbɪk.meː.tɐ
kubistische	kuː.ˈbɪs.tɪ.ʃə
Kuchner	ˈkuːç.nɐ
Kugel	ˈkuː.ɡəl
Kugeln	ˈkuː.ɡəln
Kuh	ˈkuː
Kuijer	ˈkuː.jɐ
Kulenkampf	ˈkuː.ləŋ.kamp͡f
kulinarischen	kuː.liː.ˈnaː.ʁɪ.ʃən
Kulissen	kʊ.ˈlɪ.sən
Kult	ˈkʊlt
kultiviertes	kʊl.tiː.ˈviːɐ.təs
Kultur	kʊl.ˈtuːɐ
kulturell	kʊl.tuː.ˈʁɛl
kulturelle	kʊl.tuː.ˈʁɛ.lə
kulturellen	kʊl.tuː.ˈʁɛ.lən
kultureller	kʊl.tuː.ˈʁɛ.lɐ
Kulturen	kʊl.ˈtuː.ʁən
Kulturgeschichte	kʊl.ˈtuːɐ.ɡə.ʃɪç.tə
kulturpolitisch	kʊl.ˈtuːɐ.poː.liː.tɪʃ
Kulturprogramm	kʊl.ˈtuːɐ.pʁoː.ɡʁam
Kultursenator	kʊl.ˈtʊɐ.zɛ.na.toːɐ
Kulturwochen	kʊl.ˈtuɐ.vɔ.xən
Kummer	ˈkʊ.mɐ
Kumpel	ˈkʊm.pəl
Kunden	ˈkʊn.dən
kundgebend	ˈkʊnt.ɡeː.bənt
Kundinnen	ˈkʊn.dɪ.nən
Kungsholm	ˈkʊŋs.hɔlm
Kunigunde	kʊ.niː.ˈɡʊn.də
Kunst	ˈkʊnst
Kunstausstellung	ˈkʊnst.ʔaʊ̯s.ʃtɛ.lʊŋ
Kunstfonds	ˈkʊnst.fõs
Kunstgalerie	ˈkʊnst.ɡaː.lə.ʁiː
Kunsthalle	ˈkʊnst.ha.lə
Kunstschule	ˈkʊnst.ʃuː.lə
Kunststoff	ˈkʊnst.ʃtɔf
Kunststoffe	ˈkʊnst.ʃtɔ.fə
Kunstwerk	ˈkʊnst.vɛɐk
Kupa	ˈkʊ.pa
Kupfer	ˈkʊ.p͡fɐ
Kupferschiefer	ˈkʊ.p͡fɐ.ʃiː.fɐ
Kupon	kuː.ˈpõ
Kurden	ˈkʊɐ.dən
kurios	kuː.ʁiː.ˈoːs
Kuriosa	kuː.ʁiː.ˈoː.zaː
Kuriosum	kuː.ʁiː.ˈoː.zʊm
Kuriosums	kuː.ʁiː.ˈoː.zʊms
Kurort	ˈkuːɐ.ʔɔɐt
Kurosawa	kʊ.ʁoː.ˈzaː.vaː
Kurs	ˈkʊɐs
Kurses	ˈkʊɐ.zəs
Kurswechsel	ˈkʊɐs.vɛk.səl
Kurt	ˈkʊɐt
Kurvendiskussion	ˈkʊɐ.vən.dɪs.kʊs.joːn
Kurvenlineale	ˈkʊɐ.vən.liː.neː.aː.lə
Kurvenlineales	ˈkʊɐ.vən.liː.neː.aː.ləs
Kurz	ˈkʊɐt͡s
kurz	ˈkʊʁt͡s
Kurze	ˈkʊɐ.t͡sə
kurze	ˈkʊʁ.t͡sə
kurzem	ˈkʊʁ.t͡səm
kurzen	ˈkʊʁ.t͡sən
kurzer	ˈkʊɐ.t͡sɐ
kurzes	ˈkʊʁ.t͡səs
kurzfristig	ˈkʊʁt͡s.fʁɪs.tɪç
Kurzinformation	ˈkʊɐt͡s.ʔɪn.fɔɐ.ma.t͡sjoːn
kurzlebigen	ˈkʊʁt͡s.leː.bɪ.ɡən
Kurzmitteilung	ˈkʊɐt͡s.mɪ.taɪ̯.lʊŋ
kurzsichtig	ˈkʊɐt͡s.zɪç.tɪç
kurzum	kʊʁt͡s.ˈʔʊm
kurzzeitig	ˈkʊɐt͡s.t͡saɪ̯.tɪç
Kusnezk	ˈkʊs.nɛt͡sk
Kutsche	ˈkʊ.t͡ʃə
Kuwait	ˈkuː.vaɪ̯t
Kuwaits	ˈkuː.vaɪ̯t͡s
Kwacha	ˈkva.xaː
Kyburg	ˈkyː.bʊɐk
Kyi	ˈkyːj
Kyoto	kiː.ˈoː.toː
kyrillische	kyː.ˈʁɪ.lɪ.ʃə
kyrillischen	kyː.ˈʁɪ.lɪ.ʃən
Kyu	ˈkjuː
Kyushu	ˈkjuː.ʃuː
l	ˈʔɛl
L	ˈʔɛl
La	ˈlaː
Lab	ˈlaːp
Label	ˈlɛɪ̯.bəl
Labels	ˈlɛɪ̯.bəls
labial	la.biː.ˈaːl
Labiallaut	la.biː.ˈaːl.laʊ̯t
Labiallaute	la.biː.ˈaːl.laʊ̯.tə
Labiallauten	la.biː.ˈaːl.laʊ̯.tən
Labiallautes	la.biː.ˈaːl.laʊ̯.təs
Labor	la.ˈboːɐ
Laboratorium	la.boː.ʁa.ˈtoː.ʁiː.ʊm
Laboratoriums	la.boː.ʁa.ˈtoː.ʁiː.ʊms
Labour	ˈlɛɪ̯.bɐ
Labyrinth	la.byː.ˈʁɪnt
Lachen	ˈla.xən
lachen	ˈlax.ən
Lachs	ˈlaks
lachst	ˈlaxst
Ladd	ˈlat
Laden	ˈlaː.dən
Ladung	ˈlaː.dʊŋ
Lady	ˈlɛɪ̯.diː
lag	ˈlaːk
Lage	ˈlaː.ɡə
lagen	ˈlaː.ɡən
Lagen	ˈlaː.ɡən
Lager	ˈlaː.ɡɐ
Lagerfeuer	ˈlaː.ɡɐ.fɔʏ̯.ɐ
lagern	ˈlaː.ɡɐn
Lagern	ˈlaː.ɡɐn
lagert	ˈlaː.ɡɐt
lahmend	ˈlaː.mənt
Laholm	ˈlaː.hɔlm
Laizismus	laː.ʔiː.ˈt͡sɪs.mʊs
laizistisch	laː.ʔiː.ˈt͡sɪs.tɪʃ
Lakaien	la.ˈkaɪ̯.jɛn
Lakche	ˈlak.çə
Lake	ˈlaː.kə
lamaistisch	la.ma.ˈiːs.tɪʃ
Lamm	ˈlam
Lampert	ˈlam.pɐt
Lampion	lam.piː.ˈã
Lampions	lam.piː.ˈãs
Land	ˈlant
Landau	ˈlan.daʊ̯
Landauer	ˈlan.daʊ̯.ɐ
Lande	ˈlan.də
landen	ˈlan.dən
Landes	ˈlan.dəs
Landesarbeitsgericht	lan.dəs.ˈʔaɐ.baɪ̯t͡s.ɡə.ʁɪçt
Landesbank	ˈlan.dəs.baŋk
Landesbauordnung	ˈlan.dəs.baʊ̯.ʔɔɐ.dnʊŋ
Landesbibliothek	ˈlan.dəs.biː.bliː.oː.teːk
Landesebene	ˈlan.dəs.ʔeː.bə.nə
Landesgruppe	ˈlan.dəs.ɡʁʊ.pə
Landeshauptstadt	ˈlan.dəs.haʊ̯pt.ʃtat
Landeskirche	ˈlan.dəs.kɪɐ.çə
Landeskriminalamt	ˈlan.dəs.kʁɪ.miː.naːl.ʔamt
Landeskrone	ˈlan.dəs.kʁoː.nə
Landesleistungszentrum	lan.dəs.ˈlaɪ̯s.tʊŋs.t͡sɛn.tʁʊm
Landesmeister	ˈlan.dəs.maɪ̯.stɐ
Landesregierung	ˈlan.dəs.ʁeː.ɡiː.ʁʊŋ
Landesregierungen	ˈlan.dəs.ʁeː.ɡiː.ʁʊ.ŋən
Landessozialgericht	lan.dəs.zo.ˈt͡sjaːl.ɡə.ʁɪçt
Landesverbandes	ˈlan.dəs.vɛɐ.ban.dəs
Landesverfassungsgericht	lan.dəs.fɛɐ.ˈfa.sʊŋs.ɡə.ʁɪçt
Landesvorsitzende	ˈlan.dəs.foːɐ.zɪ.t͡sən.də
Landesvorstand	ˈlan.dəs.foːɐ.ʃtant
landesweit	ˈlan.dəs.vaɪ̯t
landete	ˈlan.də.tə
Landfrauen	ˈlant.fʁaʊ̯.ən
Landkarte	ˈlant.kaɐ.tə
Landkreis	ˈlant.kʁaɪ̯s
Landkreise	ˈlant.kʁaɪ̯.zə
Landkreises	ˈlant.kʁaɪ̯.zəs
Landrat	ˈlant.ʁaːt
Landschaft	ˈlant͡s.ʃaft
Landschaften	ˈlant.ʃaf.tən
landschaftlich	ˈlant.ʃaft.lɪç
landschaftlichen	ˈlant.ʃaft.lɪ.çən
Landschaftsplanung	ˈlant.ʃaft͡s.pla.nʊŋ
Landscheidt	ˈlant͡s.ʃaɪ̯t
Landshut	ˈlant͡s.huːt
Landtag	ˈlan.taːk
Landtags	ˈlant.taːks
Landtagsabgeordneten	ˈlant.taːks.ʔap.ɡə.ʔɔɐt.nə.tən
Landtagsabgeordneter	ˈlan.taks.ʔap.ɡə.ʔɔɐ.dnə.tɐ
Landtagswahl	ˈlant.taːks.vaːl
Landung	ˈlan.dʊŋ
Landwirt	ˈlant.vɪɐt
Landwirtschaft	ˈlant.vɪɐt.ʃaft
landwirtschaftlich	ˈlant.vɪɐt.ʃaft.lɪç
landwirtschaftliche	ˈlant.vɪɐt.ʃaft.lɪ.çə
landwirtschaftlichen	ˈlant.vɪɐt.ʃaf.tlɪ.çən
Landwirtschaftsminister	ˈlant.vɪɐt.ʃaft͡s.miː.nɪs.tɐ
Landwirtschaftsministerin	ˈlant.vɪɐt.ʃaft͡s.miː.nɪs.tɐ.ʁɪn
Landwirtschaftsministerium	ˈlant.vɪɐt.ʃaft͡s.miː.nɪs.te.ʁɪ.ʊm
lang	ˈlaŋ
Lang	ˈlaŋ
Lange	ˈla.ŋə
lange	ˈlaŋ.ə
langem	ˈlaŋ.əm
Langen	ˈla.ŋən
langen	ˈlaŋ.ən
langer	ˈlaŋ.ɐ
langes	ˈlaŋ.əs
langfristig	ˈlaŋ.fʁɪs.tɪç
langgezogenem	ˈlaŋ.ɡə.t͡soː.ɡə.nəm
Langobarden	laŋ.ɡoː.ˈbaɐ.dən
langsam	ˈlaŋ.zaːm
Langsam	ˈlaŋ.zaːm
langsamen	ˈlaŋ.zaː.mən
langsamer	ˈlaŋ.zaː.mɐ
langsameren	ˈlaŋ.zaː.mɐ.ʁən
Langstrecke	ˈlaŋ.ʃtʁɛ.kə
Language	ˈlɛŋ.ɡwɪt͡ʃ
langweilig	ˈlaŋ.vaɪ̯.lɪç
langwelligen	ˈlaŋ.vaɪ̯.lɪ.ɡən
langwierig	ˈlaŋ.viː.ʁɪç
Langwies	ˈlaŋ.viːs
Langwieser	ˈlaŋ.viː.zɐ
Lanka	ˈlaŋ.ka
Lanthan	ˈlan.taːn
Lanzarote	lan.t͡sa.ˈʁoː.tə
Laos	ˈla.ɔs
Laptop	ˈlɛp.tɔp
las	ˈlaːs
Laser	ˈlɛɪ̯.zɐ
Laserna	laː.ˈzɛɐ.naː
Laserstrahl	ˈlɛɪ̯.zɐ.ˌʃtʁaːl
lass	ˈlas
Lass	ˈlas
lassen	ˈla.sən
Lassen	ˈla.sən
lassoschwingend	ˈla.soː.ʃvɪŋ.ənt
lasst	ˈlast
Last	ˈlast
Lasten	ˈlas.tən
Lastwagenfahrer	ˈlast.vaː.ɡən.faː.ʁɐ
Late	ˈlaː.tə
Latein	la.ˈtaɪ̯n
lateinisch	la.ˈtaɪ̯.nɪʃ
lateinische	laː.ˈtaɪ̯.nɪ.ʃə
Lateinische	laː.ˈtaɪ̯.nɪ.ʃə
lateinischen	la.ˈtaɪ̯.nɪ.ʃən
Lateinischen	laː.ˈtaɪ̯.nɪ.ʃən
lateinischer	laː.ˈtaɪ̯.nɪ.ʃɐ
Latenzperiode	la.ˈtɛnt͡s.peː.ʁiː.oː.də
Laterne	laː.ˈtɛɐ.nə
LaTeX	ˈlaː.tɛç
Latte	ˈla.tə
Laudatio	laʊ̯.ˈdaː.t͡siː.oː
Lauderdale	ˈlɔ.dɐ.dɛɪ̯l
Laue	ˈlaʊ̯.ə
lauert	ˈlaʊ̯.ɐt
Lauf	ˈlaʊ̯f
Laufe	ˈlaʊ̯.fə
laufen	ˈlaʊ̯.fən
laufenden	ˈlaʊ̯.fən.dən
Lauftreff	ˈlaʊ̯f.tʁɛf
Laufwerk	ˈlaʊ̯f.vɛɐk
Laufzeit	ˈlaʊ̯f.t͡saɪ̯t
Lauibach	ˈlaʊ̯.iː.bax
Laune	ˈlaʊ̯.nə
Laura	ˈlaʊ̯.ʁa
Laurence	ˈlɔ.rɛns
Laurent	lɔ.ˈʁõ
lauschte	ˈlaʊ̯ʃ.tə
laut	ˈlaʊ̯t
Laut	ˈlaʊ̯t
Laute	ˈlaʊ̯.tə
lauten	ˈlaʊ̯.tən
Lauterbach	ˈlaʊ̯.tɐ.bax
lautes	ˈlaʊ̯.təs
lautet	ˈlaʊ̯.tət
lautete	ˈlaʊ̯.tə.tə
lautlos	ˈlaʊ̯t.loːs
Lautsprecher	ˈlaʊ̯t.ʃpʁɛ.çɐ
Lautsystem	ˈlaʊ̯t.zʏs.teːm
Lava	ˈlaː.va
Lavelanet	laː.veː.laː.ˈneːt
Lavender	laː.ˈvɛn.dɐ
Laweke	ˈlaː.və.kə
Lawley	ˈlɔ.lɛɪ̯
Lawrence	ˈlɔ.rɛns
Layouter	ˈlɛɪ̯.ʔaʊ̯.tɐ
le	ˈlə
Le	ˈlə
Lead	ˈliːt
Leafs	ˈliːfs
League	ˈliːɡ
leben	ˈleː.bən
Leben	ˈleː.bən
lebenbejahend	ˈleː.bən.bə.jaː.ənt
lebende	ˈleː.bən.də
lebenden	ˈleː.bən.dən
lebendes	ˈleː.bən.dəs
Lebens	ˈleː.bəns
Lebensabende	ˈleː.bəns.ʔaː.bən.də
Lebensalter	ˈleː.bəns.ʔal.tɐ
Lebensangst	ˈleː.bəns.ʔaŋst
Lebensbedingungen	ˈleː.bəns.bə.dɪŋ.ʊ.ŋən
lebensbedrohlich	ˈleː.bəns.bə.dʁoː.lɪç
lebensbegleitend	ˈleː.bəns.bə.ɡlaɪ̯.tənt
lebensbejahend	ˈleː.bəns.bə.jaː.ənt
Lebensdauer	ˈleː.bəns.daʊ̯.ɐ
Lebensende	ˈleː.bəns.ʔɛn.də
Lebenserwartung	ˈleː.bəns.ʔɛɐ.vaːɐ.tʊŋ
lebensferne	ˈleː.bəns.fɛɐ.nə
lebensfernen	ˈleː.bəns.fɛɐ.nən
lebensferner	ˈleː.bəns.fɛɐ.nɐ
lebensfernster	ˈleː.bəns.fɛɐn.stɐ
Lebensformen	ˈleː.bəns.fɔɐ.mən
lebensfremd	ˈleː.bəns.fʁɛmt
Lebensfreude	ˈleː.bəns.fʁɔʏ̯.də
lebensfroher	ˈleː.bəns.fʁoː.ɐ
lebensfrohere	ˈleː.bəns.fʁoː.ɐ.ʁə
lebensfroheren	ˈleː.bəns.fʁoː.ɐ.ʁən
lebensfroheste	ˈleː.bəns.fʁoː.əs.tə
lebensfrohesten	ˈleː.bəns.fʁoː.əs.tən
lebensfrohester	ˈleː.bəns.fʁoː.əs.tɐ
lebensfrohster	ˈleː.bəns.fʁoː.stɐ
Lebenshaltungskosten	ˈleː.bəns.hal.tʊŋs.kɔs.tən
Lebenshilfe	ˈleː.bəns.hɪl.fə
Lebensjahr	ˈleː.bəns.jaːɐ
Lebenskampf	ˈleː.bəns.kamp͡f
Lebenskampfe	ˈleː.bəns.kam.p͡fə
Lebenskampfes	ˈleː.bəns.kam.p͡fəs
lebenslang	ˈleː.bəns.laŋ
Lebenslauf	ˈleː.bəns.laʊ̯f
Lebensmittel	ˈleː.bəns.ˌmɪ.təl
Lebensmitteln	ˈleː.bəns.mɪ.təln
Lebensmute	ˈleː.bəns.muː.tə
lebenspraktischere	ˈleː.bəns.pʁak.tɪ.ʃɐ.ʁə
lebenspraktischeren	ˈleː.bəns.pʁak.tɪ.ʃɐ.ʁən
lebenspraktischster	ˈleː.bəns.pʁak.tɪʃ.tɐ
Lebensraum	ˈleː.bəns.ʁaʊ̯m
Lebensraume	ˈleː.bəns.ʁaʊ̯.mə
Lebensraumes	ˈleː.bəns.ʁaʊ̯.məs
Lebenssituation	ˈleː.bəns.zɪ.tuː.aː.t͡sjoːn
Lebensstandard	ˈleː.bəns.ʃtan.daːɐt
Lebensstil	ˈleː.bəns.ʃtiːl
Lebensunterhalt	ˈleː.bəns.ʔʊn.tɐ.halt
Lebensunterhalte	ˈleː.bəns.ʔʊn.tɐ.hal.tə
Lebenswandel	ˈleː.bəns.van.dəl
Lebensweise	ˈleː.bəns.vaɪ̯.zə
Lebensweisen	ˈleː.bəns.vaɪ̯.zən
Lebenswerk	ˈleː.bəns.vɛɐk
Lebenswerke	ˈleː.bəns.vɛɐ.kə
Lebenswerken	ˈleː.bəns.vɛɐ.kən
Lebenswerkes	ˈleː.bəns.vɛɐ.kəs
Lebenswerks	ˈleː.bəns.vɛɐks
lebenswert	ˈleː.bəns.veːɐt
lebenswichtig	ˈleː.bəns.vɪç.tɪç
Lebenszeit	ˈleː.bəns.t͡saɪ̯t
Leber	ˈleː.bɐ
Lebewesen	ˈleː.bə.veː.zən
lebhaftem	ˈleːp.haf.təm
Leboeuf	lə.ˈbœf
lebt	ˈleːpt
Lebt	ˈleːpt
lebte	ˈleːp.tə
lebten	ˈleːp.tən
Lebzeiten	ˈleːp.t͡saɪ̯.tən
Leck	ˈlɛk
Lecken	ˈlɛ.kən
Leckerbissen	ˈlɛ.kɐ.bɪ.sən
Leclerc	lə.ˈklɛɐk
Leder	ˈleː.dɐ
Lederjacke	ˈleː.dɐ.ja.kə
Lederwaren	ˈleː.dɐ.vaː.ʁən
ledig	ˈleː.dɪç
Lediglich	ˈleː.dɪɡ.lɪç
lediglich	ˈleː.dɪk.lɪç
Ledoux	lə.ˈduː
Lee	ˈliː
Leeds	ˈliːt͡s
leer	ˈleːɐ
leere	ˈleː.ʁə
Leerstelle	ˈlɛɐ.ʃtɛ.lə
leert	ˈleːɐt
Leerzeichen	ˈleːɐ.t͡saɪ̯.çən
Leeuwenhoek	ˈlɔʏ̯.vən.høːk
Lefferseck	ˈlɛ.fɐ.zɛk
left	ˈlɛft
legalen	leː.ˈɡaː.lən
legalisiert	leː.ɡa.liː.ˈziːɐt
legen	ˈleː.ɡən
Legende	leː.ˈɡɛn.də
Legerl	ˈleː.ɡɐl
Legierung	leː.ˈɡiː.ʁʊŋ
Legierungen	leː.ˈɡiː.ʁʊ.ŋən
Legion	leː.ɡiː.ˈoːn
Legionen	leː.ɡiː.ˈoː.nən
Legislative	leː.ɡɪs.la.ˈtiː.və
legitimierte	leː.ɡiː.tiː.ˈmiːɐ.tə
legt	ˈleːkt
legte	ˈleːk.tə
legten	ˈleːk.tən
Lehm	ˈleːm
lehnte	ˈleːn.tə
Lehramts	ˈleːɐ.ʔamt͡s
Lehraufgaben	ˈleːɐ.ʔaʊ̯f.ɡaː.bən
Lehrbuch	ˈlɛɐ.buːx
Lehre	ˈleː.ʁə
Lehren	ˈleː.ʁən
Lehrende	ˈleː.ʁən.də
Lehrer	ˈleː.ʁɐ
Lehrerinnen	ˈleː.ʁɐ.ʁɪn.nən
Lehrern	ˈleː.ʁɐn
Lehrstuhl	ˈleːɐ.ʃtuːl
lehrt	ˈleːɐt
lehrte	ˈleːɐ.tə
LeibAm	ˈlaɪ̯.aɪ̯.baːm
Leibeigenen	ˈlaɪ̯p.ʔaɪ̯.ɡə.nən
Leibniz	ˈlaɪ̯p.nɪt͡s
Leiche	ˈlaɪ̯.çə
Leichnam	ˈlaɪ̯ç.naːm
leicht	ˈlaɪ̯çt
leichte	ˈlaɪ̯ç.tə
leichtem	ˈlaɪ̯ç.təm
leichten	ˈlaɪ̯ç.tən
leichter	ˈlaɪ̯ç.tɐ
leichtere	ˈlaɪ̯ç.tɐ.ʁə
leichtfertig	ˈlaɪ̯çt.fɛɐ.tɪç
leichtnehmend	ˈlaɪ̯çt.neː.mənt
leide	ˈlaɪ̯.də
leiden	ˈlaɪ̯.dən
Leiden	ˈlaɪ̯.dən
leidend	ˈlaɪ̯.dənt
Leidenschaft	ˈlaɪ̯.dən.ʃaft
Leidenschaften	ˈlaɪ̯.dən.ʃaf.tən
leidenschaftliche	ˈlaɪ̯.dən.ʃaft.lɪ.çə
