Form	Pronunciation
räif	ʁæːɪ̯f
Räis	ʁæːɪ̯s
Rakéit	ʁɑkɜɪ̯t
rambli	ʁɑmbliː
Rang	ʁɑŋ
Rank	ʁɑŋk
Rapp	ʁɑp
rappe	ʁɑpə
rappecht	ʁɑpəɕt
rappen	ʁɑpən
rapport	ʁɑpɔːʁ
räpse	ʁæpsə
räpsen	ʁæpsən
raquette	ʁɑkæt
rar	ʁaːʁ
rascht	ʁɑʃt
raschte	ʁɑʃtə
raschteg	ʁɑʃtəɕ
raschten	ʁɑʃtən
Rass	ʁɑs
Rat	ʁaːt
Rätsel	ʁɛːt͡səl
rau	ʁæːʊ̯
Raum	ʁæːʊ̯m
Raume	ʁɑʊ̯mə
raumen	ʁɑʊ̯mən
Raumschëff	ʁæːʊ̯mʃəf
Raup	ʁæːʊ̯p
raut	ʁæːʊ̯t
razeg	ʁaːt͡səɕ
Reaktioun	ʁeɑksjəʊ̯n
réaliséiere	ʁeɑlizɜɪ̯əʁə
réaliséieren	ʁeɑlizɜɪ̯əʁən
rebbi	ʁæbiː
réceptionniste	ʁeːsæpsjoːnist
Receptioun	ʁeːsæpsjəʊ̯n
Rechemaschinn	ʁæɕəmɑʃin
recherche	ʁəʃɛʁʃ
rechne	ʁæɕnə
rechnen	ʁæɕnən
Rechnung	ʁæɕnuŋ
recht	ʁæɕt
rechteck	ʁæʑdæk
rechts	ʁæɕt͡s
Réck	ʁek
réckele	ʁekələ
réckelen	ʁekələn
Ree	ʁeː
Reebou	ʁeːbəʊ̯
Reech	ʁeːɕ
reeche	ʁeːɕə
reechen	ʁeːɕən
Reedel	ʁeːdəl
Reef	ʁeːf
reell	ʁeːæl
reemantel	ʁeːmɑntəl
reen	ʁeːn
reene	ʁeːnə
reeneg	ʁeːnəɕ
reenen	ʁeːnən
Rees	ʁeːs
reese	ʁeːzə
reesen	ʁeːzən
Reewaasser	ʁeːwaːsɐ
reewuerm	ʁeːvuɐm
refuséiere	ʁəfyːzɜɪ̯əʁə
refuséieren	ʁəfyːzɜɪ̯əʁən
regard	ʁəɡaːʁ
Regel	ʁeːʑəl
regelméisseg	ʁeːʑəlmɜɪ̯səɕ
Regierung	ʁeːʑiːʁuŋ
régime	ʁeːʒim
réglage	ʁeːɡlaːʃ
Rei	ʁɑɪ̯
réi	ʁɜɪ̯
reide	ʁɑɪ̯də
reiden	ʁɑɪ̯dən
réiere	ʁɜɪ̯əʁə
réieren	ʁɜɪ̯əʁən
Reim	ʁɑɪ̯m
reiser	ʁɑɪ̯zɐ
reiwe	ʁɑɪ̯və
reiwen	ʁɑɪ̯vən
Reklam	ʁəklɑm
Reklamatioun	ʁəklɑmɑsjəʊ̯n
reklaméiere	ʁəklɑmɜɪ̯əʁə
reklaméieren	ʁəklɑmɜɪ̯əʁən
rekolt	ʁəkolt
Remarque	ʁəmɑʁk
remboursement	ʁɑ̃ːmbuʁsmænt
remorque	ʁəmɔʁk
Rendezvous	ʁɑ̃ːdeːvuː
Rëndfleesch	ʁəntfleːʃ
reng	ʁæŋ
rénk	ʁeŋk
renke	ʁæŋkə
renken	ʁæŋkən
renndéier	ʁændɜɪ̯ɐ
renne	ʁænə
rënne	ʁənə
rennen	ʁænən
rënnen	ʁənən
renseignement	ʁɑ̃ːsæɲəmænt
Rent	ʁænt
rentabel	ʁæntaːbəl
Reparatur	ʁəpɑʁɑtuːʁ
Reporter	ʁəpɔʁtɐ
rëpp	ʁəp
rescht	ʁæʃt
rëschte	ʁəʃtə
rëschten	ʁəʃtən
rësel	ʁəzəl
rësele	ʁəzələ
rëselen	ʁəzələn
Reserve	ʁezɛʁf
reservéiere	ʁezɛʁvɜɪ̯əʁə
reservéieren	ʁezɛʁvɜɪ̯əʁən
respekt	ʁæspækt
respektiv	ʁæspæktiːf
responsabel	ʁæspɑ̃ːsaːbəl
responsabele	ʁæspɑ̃ːsaːbələ
responsabelen	ʁæspɑ̃ːsaːbələn
Rëss	ʁəs
Ressort	ʁəsɔːʁ
restaurant	ʁæstoʁɑ̃ː
Resultat	ʁəzultaːt
retour	ʁətuːʁ
rette	ʁætə
retten	ʁætən
Rettung	ʁætuŋ
Réunioun	ʁeːynjəʊ̯n
Revolver	ʁəvolvɐ
revue	ʁəvyː
rezdechaussée	ʁeːt͡ʃoːseː
Rezept	ʁət͡sæpt
Rhytmus	ʁitmus
ribb	ʁip
ribbe	ʁibə
ribben	ʁibən
riche	ʁiɕə
richen	ʁiɕən
richteg	ʁiɕtəɕ
Rido	ʁidoː
ried	ʁiə̯t
riede	ʁiə̯də
riedele	ʁiə̯dələ
riedelen	ʁiə̯dələn
rieden	ʁiə̯dən
Riedner	ʁiə̯dnɐ
rief	ʁiə̯f
riets	ʁiə̯t͡s
riicht	ʁiːɕt
riichtaus	ʁiːʑdæːʊ̯s
riichter	ʁiːɕtɐ
riichteraus	ʁiːʑdəʁæːʊ̯s
riichtewech	ʁiːʑdəvæɕ
rill	ʁil
Rimm	ʁim
Ris	ʁiːs
riseg	ʁiːzəɕ
risele	ʁizələ
riselen	ʁizələn
Riserad	ʁiːzəʁaːt
riskéiere	ʁiskɜɪ̯əʁə
riskéieren	ʁiskɜɪ̯əʁən
Roboter	ʁobotɐ
rode	ʁoːdə
roden	ʁoːdən
roff	ʁof
roll	ʁol
rollschong	ʁolʃoŋ
Rollstull	ʁolʃtul
rollued	ʁolluə̯t
rolze	ʁolt͡sə
rolzen	ʁolt͡sən
roman	ʁomaːn
romantesch	ʁomɑntəʃ
romarin	ʁomɑʁɛ̃ː
Rommel	ʁoməl
Rondel	ʁondəl
ronderëm	ʁondəʁəm
ronke	ʁoŋkə
ronken	ʁoŋkən
ronn	ʁon
ronschel	ʁonʃəl
ronschele	ʁonʃələ
ronschelen	ʁonʃələn
rosa	ʁoːzaː
rose	ʁoːzə
rosen	ʁoːzən
Roserei	ʁozəʁɑɪ̯
rot	ʁoːt
rou	ʁəʊ̯
roudelzeg	ʁəʊ̯dəlt͡səɕ
roue	ʁəʊ̯ə
roueg	ʁəʊ̯əɕ
rouen	ʁəʊ̯ən
Rouer	ʁəʊ̯ɐ
roulad	ʁulaːt
roulade	ʁulaːdə
rouladen	ʁulaːdən
Roulotte	ʁulot
Rous	ʁəʊ̯s
Rouscht	ʁəʊ̯ʃt
Rouse	ʁəʊ̯zə
Rousekranz	ʁəʊ̯zəkʁɑnt͡s
Rousen	ʁəʊ̯zən
rout	ʁəʊ̯t
Routine	ʁutin
Rucksak	ʁukzaːk
Rücksicht	ʁykziɕt
Rudder	ʁudɐ
rudderboot	ʁudɐboːt
ruddere	ʁudəʁə
rudderen	ʁudəʁən
ruffe	ʁufə
ruffen	ʁufən
Rugby	ʁyɡbiː
Ruin	ʁuːiːn
rull	ʁul
rulle	ʁulə
rullen	ʁulən
rumänesch	ʁumɛːnəʃ
Rumm	ʁum
Rüssel	ʁysəl
russesch	ʁusəʃ
rutschbahn	ʁut͡ʃbaːn
rutsche	ʁut͡ʃə
rutschen	ʁut͡ʃən
Rutt	ʁut
Saach	zaːχ
Saaft	zaːft
sabbelduch	zɑbəlduχ
sabbele	zɑbələ
sabbelen	zɑbələn
sächlech	zæɕləɕ
sachlech	zɑχləɕ
säfteg	zæftəɕ
Saier	zɑɪ̯ɐ
säin	zæːɪ̯n
saison	sɛːzɑ̃ː
säit	zæːɪ̯t
Sak	zaːk
Sakgaass	zaːkɡaːs
salef	zaːləf
Sall	zɑl
sällche	zælɕə
sällchen	zælɕən
salon	sɑlɑ̃ː
Salz	zɑlt͡s
salzdëppche	zɑlt͡sdəpɕə
salzdëppchen	zɑlt͡sdəpɕən
salze	zɑlt͡sə
salzeg	zɑlt͡səɕ
salzen	zɑlt͡sən
Sam	zaːm
Samett	zaːmæt
sammele	zɑmələ
sammelen	zɑmələn
Samschdeg	zɑmʃdəɕ
samschdes	zɑmʃdəs
Sand	zɑnt
sandal	zɑndaːl
sandauer	zɑndɑʊ̯ɐ
sandbuerg	zɑntbuɐɕ
sandkëscht	zɑntkəʃt
sandwich	sæntwit͡ʃ
sange	zɑŋə
sangen	zɑŋən
Sänger	zæŋɐ
Sängerin	zæŋəʁin
sat	zaːt
Sau	zæːʊ̯
sauer	zɑʊ̯ɐ
sauerampel	zɑʊ̯ɐɑmpəl
Sauerkraut	zɑʊ̯ɐkʁɑʊ̯t
Sauermous	zɑʊ̯ɐməʊ̯s
Sauerstoff	zɑʊ̯ɐʃtof
saufe	zæːʊ̯fə
saufen	zæːʊ̯fən
Sauna	zɑʊ̯naː
Saz	zaːt͡s
schaardeg	ʃaːʁdəɕ
schaarf	ʃaːʁf
schaaschtech	ʃaːʃtəɕ
Schach	ʃɑχ
Schäerft	ʃɛːɐft
Schaf	ʃaːf
schafe	ʃaːfə
schafen	ʃaːfən
Schäffche	ʃæfɕə
Schäffchen	ʃæfɕən
Schaffdag	ʃɑfdaːχ
Schäffe	ʃæfə
schaffe	ʃɑfə
Schäffen	ʃæfən
schaffen	ʃɑfən
Schaffert	ʃɑfɐt
schaime	ʃɑɪ̯mə
schaimen	ʃɑɪ̯mən
Schäin	ʃæːɪ̯n
schäissdreck	ʃæːɪ̯sdʁæk
schäisse	ʃæːɪ̯sə
schäissen	ʃæːɪ̯sən
Schal	ʃaːl
schale	ʃaːlə
Schalen	ʃaːlən
schallekseg	ʃɑleksəɕ
Schalter	ʃɑltɐ
Schampes	ʃɑmpəs
Schan	ʃaːn
Schank	ʃɑŋk
Schapp	ʃɑp
schappe	ʃɑpə
schappeg	ʃɑpəɕ
schappen	ʃɑpən
Schatz	ʃɑt͡s
schätze	ʃæt͡sə
schätzen	ʃæt͡sən
Schätzung	ʃæt͡suŋ
Schauer	ʃɑʊ̯ɐ
schauere	ʃɑʊ̯əʁə
schaueren	ʃɑʊ̯əʁən
schaukel	ʃɑʊ̯kəl
schaukele	ʃɑʊ̯kələ
schaukelen	ʃɑʊ̯kələn
Schaukelpäerd	ʃɑʊ̯kəlpɛːɐt
Schaum	ʃæːʊ̯m
schaumläffel	ʃæːʊ̯mlæfəl
Schauspiller	ʃɑʊ̯ʃpilɐ
Schauspillerin	ʃɑʊ̯ʃpiləʁin
schausseg	ʃæːʊ̯səɕ
Scheck	ʃæk
scheckbuch	ʃækbuχ
schécke	ʃekə
schécken	ʃekən
schëdde	ʃədə
schëdden	ʃədən
scheede	ʃeːdə
scheeden	ʃeːdən
Scheedung	ʃeːduŋ
Schëff	ʃəf
schei	ʃɑɪ̯
Scheier	ʃɑɪ̯ɐ
Schéier	ʃɜɪ̯ɐ
schéifer	ʃɜɪ̯fɐ
schéin	ʃɜɪ̯n
Schéinheet	ʃɜɪ̯nheːt
Scheinwerfer	ʃɑɪ̯nvɛʁfɐ
schéissbud	ʃɜɪ̯sbuːt
schéisse	ʃɜɪ̯sə
schéissen	ʃɜɪ̯sən
Schëld	ʃəlt
Schell	ʃæl
schelle	ʃælə
schellen	ʃælən
Schëller	ʃəlɐ
schénge	ʃeŋə
schéngen	ʃeŋən
schenke	ʃæŋkə
schenken	ʃæŋkən
Schëpp	ʃəp
schëppche	ʃəpɕə
schëppchen	ʃəpɕən
Schi	ʃiː
schibengel	ʃiːbæŋəl
schick	ʃik
Schicksal	ʃikzaːl
schiedlech	ʃiə̯dləɕ
schiele	ʃiə̯lə
schielen	ʃiə̯lən
schierbel	ʃiɐ̯bəl
Schierbele	ʃiɐ̯bələ
Schierbelen	ʃiɐ̯bələn
Schiertech	ʃiɐ̯təɕ
Schiet	ʃiə̯t
schif	ʃiːf
schifer	ʃiːfɐ
Schildkröt	ʃiltkʁøːt
schimmeg	ʃiməɕ
schimmeleg	ʃimələɕ
schimt	ʃimt
Schinn	ʃin
schippelche	ʃipəlɕə
schippelchen	ʃipəlɕən
Schlaang	ʃlaːŋ
Schlagsahn	ʃlaːχsaːn
schläiche	ʃlæːɪ̯ɕə
schläichen	ʃlæːɪ̯ɕən
schläife	ʃlæːɪ̯fə
schläifen	ʃlæːɪ̯fən
schlaksert	ʃlɑksɐt
schlamm	ʃlɑm
schlank	ʃlɑŋk
schlapp	ʃlɑp
Schlass	ʃlɑs
Schlässer	ʃlæsɐ
schlau	ʃlɑʊ̯
Schlauch	ʃlæːʊ̯χ
schlecht	ʃlæɕt
Schléck	ʃlek
schlécke	ʃlekə
schlécken	ʃlekən
schleefe	ʃleːfə
schleefen	ʃleːfən
Schleek	ʃleːk
schleekenhaische	ʃleːkənhɑɪ̯sjə
Schleekenhaischen	ʃleːkənhɑɪ̯sjən
schleidere	ʃlɑɪ̯dəʁə
schleideren	ʃlɑɪ̯dəʁən
Schleier	ʃlɑɪ̯ɐ
schléif	ʃlɜɪ̯f
schléifer	ʃlɜɪ̯fɐ
schleis	ʃlɑɪ̯s
schléiwe	ʃlɜɪ̯və
schléiwen	ʃlɜɪ̯vən
schléiwenheck	ʃlɜɪ̯vənhæk
schlëmm	ʃləm
Schlëssel	ʃləsəl
Schlësselbee	ʃləsəlbeː
Schlësselbeen	ʃləsəlbeːn
schlëssellach	ʃləsəllɑχ
schliisslech	ʃliːsləɕ
schlips	ʃlips
Schlitt	ʃlit
Schlittschong	ʃlit͡ʃoŋ
Schlitz	ʃlit͡s
schloe	ʃloːə
schloen	ʃloːən
Schlof	ʃloːf
schlofe	ʃloːfə
schlofen	ʃloːfən
Schloff	ʃlof
schlofkap	ʃloːfkaːp
Schlofkummer	ʃloːfkumɐ
Schlofsak	ʃloːfzaːk
Schlofzëmmer	ʃloːft͡səmɐ
schloper	ʃloːpɐ
schloree	ʃloʁeː
schloreen	ʃloʁeːn
schluecht	ʃluə̯ɕt
schluechte	ʃluə̯ɕtə
schluechten	ʃluə̯ɕtən
Schluechthaus	ʃluə̯ɕthæːʊ̯s
Schluet	ʃluə̯t
Schlupp	ʃlup
schluppe	ʃlupə
schluppen	ʃlupən
Schluss	ʃlus
schmaache	ʃmaːχə
schmaachen	ʃmaːχən
Schmalz	ʃmɑlt͡s
schmeier	ʃmɑɪ̯ɐ
schmëlze	ʃməlt͡sə
schmëlzen	ʃməlt͡sən
Schmier	ʃmiɐ̯
Schmiere	ʃmiə̯ʁə
schmieren	ʃmiə̯ʁən
schmotzeg	ʃmot͡səɕ
schmuddeleg	ʃmudələɕ
schmuel	ʃmuə̯l
schmuelef	ʃmuə̯ləf
schmull	ʃmul
schmunze	ʃmunt͡sə
schmunzen	ʃmunt͡sən
schnaarche	ʃnaːʁɕə
schnaarchen	ʃnaːʁɕən
schnäize	ʃnæːɪ̯t͡sə
schnäizen	ʃnæːɪ̯t͡sən
schnape	ʃnaːpə
schnapen	ʃnaːpən
Schnapp	ʃnɑp
Schnaps	ʃnɑps
Schnatt	ʃnɑt
Schnauer	ʃnɑʊ̯ɐ
Schnauz	ʃnæːʊ̯t͡s
schneekeg	ʃneːkəɕ
Schnéi	ʃnɜɪ̯
schnéibiesem	ʃnɜɪ̯biə̯zəm
schneide	ʃnɑɪ̯də
schneiden	ʃnɑɪ̯dən
Schneider	ʃnɑɪ̯dɐ
schneie	ʃnɑɪ̯ə
schneien	ʃnɑɪ̯ən
Schnéiflack	ʃnɜɪ̯flɑk
Schnéiklatz	ʃnɜɪ̯klɑt͡s
schnéimännche	ʃnɜɪ̯mænɕə
Schnéimännchen	ʃnɜɪ̯mænɕən
schnéiwick	ʃnɜɪ̯vik
schnell	ʃnæl
schnëppel	ʃnəpəl
Schnëss	ʃnəʃ
schnësse	ʃnəsə
schnëssen	ʃnəsən
schnëtze	ʃnət͡sə
schnëtzen	ʃnət͡sən
Schniewel	ʃniə̯vəl
Schnitzel	ʃnit͡səl
schnoffele	ʃnofələ
schnoffelen	ʃnofələn
Schnouer	ʃnəʊ̯ɐ
schnuddel	ʃnudəl
Schnuddelhong	ʃnudəlhoŋ
Schnurres	ʃnuʁəs
scho	ʃo
Schock	ʃok
Schockela	ʃokəlaː
Schof	ʃoːf
schokant	ʃokɑnt
schold	ʃolt
Schong	ʃoŋ
schonggréisst	ʃoŋɡʁɜɪ̯st
schongläffel	ʃoŋlæfəl
schongnummer	ʃoŋnumɐ
schongstréckel	ʃoŋʃtʁekəl
schonn	ʃon
Schossel	ʃosəl
schoul	ʃəʊ̯l
Schoulmeeschter	ʃəʊ̯lmeːʃtɐ
Schoulsak	ʃəʊ̯lzaːk
schoune	ʃəʊ̯nə
schounen	ʃəʊ̯nən
schouschter	ʃəʊ̯ʃtɐ
Schräiner	ʃʁæːɪ̯nɐ
Schratt	ʃʁɑt
Schrauf	ʃʁɑʊ̯f
schraufstack	ʃʁɑʊ̯fʃtɑk
Schrauwe	ʃʁɑʊ̯və
schrauwemudder	ʃʁɑʊ̯vəmudɐ
schrauwen	ʃʁɑʊ̯vən
schrauwenzéier	ʃʁɑʊ̯vənt͡sɜɪ̯ɐ
Schreck	ʃʁæk
schrécke	ʃʁekə
schrécken	ʃʁekən
schrecklech	ʃʁækləɕ
Schrëft	ʃʁəft
schrëftlech	ʃʁəftləɕ
Schrëftsteller	ʃʁəft͡ʃtælɐ
Schreifdësch	ʃʁɑɪ̯fdəʃ
Schreifmaschinn	ʃʁɑɪ̯fmɑʃin
schréips	ʃʁɜɪ̯ps
Schréipse	ʃʁɜɪ̯psə
Schréipsen	ʃʁɜɪ̯psən
schreiwe	ʃʁɑɪ̯və
schreiwen	ʃʁɑɪ̯vən
schro	ʃʁoː
Schrott	ʃʁot
schrubbe	ʃʁubə
schrubben	ʃʁubən
schrubber	ʃʁubɐ
schrumm	ʃʁum
schubkar	ʃubkaːʁ
Schudder	ʃudɐ
schuddere	ʃudəʁə
schudderen	ʃudəʁən
Schueberfouer	ʃuə̯bɐfəʊ̯ɐ
schued	ʃuə̯t
schuede	ʃuə̯də
schueden	ʃuə̯dən
Schuel	ʃuə̯l
Schüler	ʃyːlɐ
Schülerin	ʃyːləʁin
schumme	ʃumə
schummen	ʃumən
schupp	ʃup
schutzblech	ʃut͡sblæɕ
schütze	ʃyt͡sə
schützen	ʃyt͡sən
schwaach	ʃwaːχ
schwaachheet	ʃwaːχheːt
schwaarz	ʃwaːʁt͡s
schwäche	ʃwæɕə
schwächen	ʃwæɕən
schwächt	ʃwæɕt
schwäerme	ʃwɛːɐmə
schwäermen	ʃwɛːɐmən
Schwäin	ʃwæːɪ̯n
schwäistall	ʃwæːɪ̯ʃtɑl
Schwäiz	ʃwæːɪ̯t͡s
Schwammbox	ʃwɑmboks
schwamme	ʃwɑmə
schwammen	ʃwɑmən
Schwamp	ʃwɑmp
Schwan	ʃwaːn
Schwanz	ʃwɑnt͡s
schwätze	ʃwæt͡sə
schwätzen	ʃwæt͡sən
schwedesch	ʃweːdəʃ
Schweess	ʃweːs
schweesse	ʃweːsə
schweessen	ʃweːsən
schwéier	ʃwɜɪ̯ɐ
schwéiereltere	ʃwɜɪ̯ɐæltəʁə
schwéierelteren	ʃwɜɪ̯ɐæltəʁən
schwéierleit	ʃwɜɪ̯ɐlɑɪ̯t
Schwéiermamm	ʃwɜɪ̯ɐmɑm
Schwéierpapp	ʃwɜɪ̯ɐpɑp
Schwéiesch	ʃwɜɪ̯əʃ
schwëlle	ʃwələ
schwëllen	ʃwələn
Schwemm	ʃwæm
Schwëmmer	ʃwəmɐ
Schwéngefleesch	ʃweŋəfleːʃ
Schwéngerei	ʃweŋəʁɑɪ̯
schwéngskotlett	ʃweŋskotlæt
schwenke	ʃwæŋkə
schwenken	ʃwæŋkən
Schwëster	ʃwəstɐ
Schwier	ʃwiɐ̯
schwiere	ʃwiə̯ʁə
schwiereg	ʃwiːʁəɕ
Schwieregkeet	ʃwiːʁəɕkeːt
schwieren	ʃwiə̯ʁən
schwiewe	ʃwiə̯və
schwiewen	ʃwiə̯vən
Schwoer	ʃwoːɐ
Schwonk	ʃwoŋk
Scout	skɑʊ̯t
se	zə
sech	zəɕ
séchel	zəɕəl
sécher	zəɕɐ
Sécherheet	zəɕɐheːt
sécherheetsglas	zəɕɐheːt͡sɡlaːs
sécherheetsnetz	zəɕɐheːt͡snæt͡s
Sécherheetsrimm	zəɕɐheːt͡sʁim
sechs	zæks
sechste	zækstə
sechsten	zækstən
sechzeg	zæɕt͡səɕ
séckche	zekɕə
séckchen	zekɕən
see	zeː
Seeche	zeːɕə
Seechen	zeːɕən
Seechomes	zeːʑoːməs
seeën	zeːən
Seef	zeːf
seefe	zeːfə
seefen	zeːfən
seefepolver	zeːfəpolfɐ
Seel	zeːl
Seeldänzer	zeːldænt͡sɐ
seele	zeːlə
seelen	zeːlən
seelsprange	zeːlʃpʁɑŋə
seelsprangen	zeːlʃpʁɑŋən
seemiel	zeːmiə̯l
seen	zeːn
seene	zeːnə
seenen	zeːnən
sëff	zəf
sëffer	zəfɐ
segel	zeːʑəl
Segelboot	zeːʑəlboːt
segele	zeːʑələ
Segelen	zeːʑələn
seguer	zəɡuɐ
Séi	zɜɪ̯
seibecke	zɑɪ̯bækə
seibecken	zɑɪ̯bækən
seid	zɑɪ̯t
séie	zɜɪ̯ə
séien	zɜɪ̯ən
séier	zɜɪ̯ɐ
Séihond	zɜɪ̯hont
séikrank	zɜɪ̯kʁɑŋk
Séil	zɜɪ̯l
séiss	zɜɪ̯s
séiwaasser	zɜɪ̯vaːsɐ
Sekonn	zəkon
Sekretär	səkʁetɛːʁ
Sekretariat	səkʁetɑʁjaːt
Sekretärin	səkʁetɛːʁin
sëllech	zələɕ
selwer	zælvɐ
sëlwer	zəlvɐ
sëndege	zəndəʑə
sëndegen	zəndəʑən
seng	zeŋ
sënn	zən
September	zæptembɐ
Serie	seʁiː
seriö	sæʁjøː
Serveuse	sɛʁvøːs
service	sɛʁvis
Servicer	sɛʁvisɐ
sëtz	zət͡s
setze	zæt͡sə
sëtze	zət͡sə
setzen	zæt͡sən
sëtzen	zət͡sən
Sëtzung	zət͡suŋ
seufze	zoɪft͡sə
seufzen	zoɪft͡sən
short	ʃɔʁt
si	zi
si	ziː
siche	ziɕə
sichen	ziɕən
sickere	zikəʁə
sickeren	zikəʁən
siechzeg	ziə̯ɕt͡səɕ
siechzéng	ziə̯ɕt͡seŋ
sief	ziə̯f
siff	zif
siffe	zifə
siffen	zifən
sinistréiert	sinistʁɜɪ̯ɐt
sinn	zin
Sireen	siʁeːn
sirup	siʁup
siwe	ziːvə
siwen	ziːvən
siwente	ziːvəntə
siwenten	ziːvəntən
siweschléifer	ziːvəʃlɜɪ̯fɐ
siwwenzeg	zivənt͡səɕ
siwwenzéng	zivənt͡seŋ
Skizz	skit͡s
soe	zoːə
soen	zoːən
solde	soldə
Solden	soldən
solle	zolə
sollen	zolən
Som	zoːm
Sonn	zon
Sonndeg	zondəɕ
sonndes	zondəs
sonneg	zonəɕ
sonneprabbeli	zonəpʁɑbəliː
sonnestéch	zonəʃtəɕ
soss	zos
sou	zəʊ̯
soubal	zəʊ̯baːl
sougenannt	zəʊ̯ɡənɑnt
souguer	zəʊ̯ɡuɐ
soutien	sutjɛ̃ː
souvill	zəʊ̯fil
souwisou	zəʊ̯vizəʊ̯
Spaass	ʃpaːs
spaasse	ʃpaːsə
spaasseg	ʃpaːsəɕ
spaassen	ʃpaːsən
spachtel	ʃpɑχtəl
spackelter	ʃpɑkəltɐ
spadséiere	ʃpɑdzɜɪ̯əʁə
spadséieren	ʃpɑdzɜɪ̯əʁən
Spadséiergank	ʃpɑdzɜɪ̯ɐɡɑŋk
Spaghetti	ʃpɑɡætiː
Späicher	ʃpæːɪ̯ɕɐ
späize	ʃpæːɪ̯t͡sə
späizen	ʃpæːɪ̯t͡sən
spane	ʃpaːnə
spanen	ʃpaːnən
Spann	ʃpɑn
Spanne	ʃpɑnə
spannen	ʃpɑnən
spannend	ʃpɑnənt
Spannung	ʃpɑnuŋ
späre	ʃpɛːʁə
spären	ʃpɛːʁən
Spargel	ʃpɑʁʑəl
spatz	ʃpɑt͡s
Spaut	ʃpæːʊ̯t
Spaweck	ʃpaːvæk
Specht	ʃpæɕt
Speck	ʃpæk
Speis	ʃpɑɪ̯s
spéit	ʃpɜɪ̯t
spéitstens	ʃpɜɪ̯t͡stəns
Spektiv	ʃpæktiːf
Spéngel	ʃpeŋəl
spéngele	ʃpeŋələ
spéngelen	ʃpeŋələn
spënnche	ʃpənɕə
Spënnchen	ʃpənɕən
Spëtzbouf	ʃpət͡sbəʊ̯f
Spëtze	ʃpət͡sə
spëtzen	ʃpət͡sən
Spëtznumm	ʃpət͡snum
spëtzt	ʃpət͡st
Spezialist	ʃpeːt͡sjɑlist
spezifesch	ʃpet͡siːfəʃ
Spidol	ʃpidoːl
spiecht	ʃpiə̯ɕt
spiere	ʃpiːʁə
spieren	ʃpiːʁən
Spigel	ʃpiʑəl
spigelee	ʃpiʑəleː
spill	ʃpil
spillbuttek	ʃpilbutek
spille	ʃpilə
spillen	ʃpilən
Spillplaz	ʃpilplaːt͡s
Spillsaach	ʃpilzaːχ
Spinat	ʃpinaːt
Spioun	ʃpjəʊ̯n
spläiter	ʃplæːɪ̯tɐ
spléck	ʃplek
splécke	ʃplekə
splécken	ʃplekən
splitter	ʃplitɐ
sport	ʃpɔʁt
sportlech	ʃpɔʁtləɕ
spottnumm	ʃpotnum
sprangbur	ʃpʁɑŋbuːʁ
sprange	ʃpʁɑŋə
sprangen	ʃpʁɑŋən
sprangseel	ʃpʁɑŋzeːl
sprechzëmmer	ʃpʁæɕt͡səmɐ
spréif	ʃpʁɜɪ̯f
sprenz	ʃpʁænt͡s
Sprëtz	ʃpʁət͡s
Sprëtze	ʃpʁət͡sə
sprëtzen	ʃpʁət͡sən
sprinkler	ʃpʁiŋklɐ
sprock	ʃpʁok
Spronk	ʃpʁoŋk
sprooch	ʃpʁoːχ
spruddele	ʃpʁudələ
spruddeleg	ʃpʁudələɕ
spruddelen	ʃpʁudələn
Spruddelwaasser	ʃpʁudəlvaːsɐ
sprutze	ʃpʁut͡sə
sprutzen	ʃpʁut͡sən
spuenesch	ʃpuə̯nəʃ
Spuenie	ʃpuə̯niə̯
Spuenien	ʃpuə̯niə̯n
Spuerbéchs	ʃpuɐbeks
spuere	ʃpuə̯ʁə
spueren	ʃpuə̯ʁən
Spuerkeess	ʃpuɐkeːs
spuervull	ʃpuɐful
spuet	ʃpuə̯t
spull	ʃpul
spulle	ʃpulə
spullen	ʃpulən
Spullmaschinn	ʃpulmɑʃin
spullomp	ʃpullomp
spullstee	ʃpulʃtee
spullsteen	ʃpulʃteen
Spur	ʃpuːʁ
Sputt	ʃput
Staang	ʃtaːŋ
staark	ʃtaːʁk
Staatsrot	ʃtaːt͡sʁoːt
stäbercher	ʃtɛːbɐɕɐ
stabill	ʃtɑbil
stachel	ʃtɑχəl
Stack	ʃtɑk
stackfësch	ʃtɑkfəʃ
Stad	ʃtaːt
stage	staːʃ
stäil	ʃtæːɪ̯l
Stäip	ʃtæːɪ̯p
stäipe	ʃtæːɪ̯pə
stäipen	ʃtæːɪ̯pən
stall	ʃtɑl
stallhale	ʃtɑlhaːlə
stallhalen	ʃtɑlhaːlən
Stamm	ʃtɑm
Standard	stɑ̃ːndaːʁ
Stär	ʃtɛːʁ
starte	ʃtaːʁtə
starten	ʃtaːʁtən
Starter	ʃtaːʁtɐ
Stat	ʃtaːt
Statu	ʃtaːtuː
Stau	ʃtɑʊ̯
Staubsauger	ʃtæːʊ̯bzɑʊ̯ɡɐ
Staumauer	ʃtɑʊ̯mɑʊ̯ɐ
staune	ʃtɑʊ̯nə
staunen	ʃtɑʊ̯nən
Stauséi	ʃtɑʊ̯zɜɪ̯
staut	ʃtæːʊ̯t
Stëbs	ʃtəps
stëbse	ʃtəpsə
stëbsen	ʃtəpsən
stëbsfatz	ʃtəpsfɑt͡s
stëbslomp	ʃtəpslomp
Stéck	ʃtek
Steckdous	ʃtækdəʊ̯s
Stecker	ʃtækɐ
