Form	Pronunciation
menotte	mə.ˈˈnɔt
menottes	mə.ˈˈnɔt
mens	mɛn
mensonge	mã.ˈsõʒ
mensonger	mã.sõ.ˈʒe
mensongere	mã.sõ.ˈʒəʁ
mensongerement	mã.sõ.ʒə.ʁə.ˈmã
mensongeres	mã.sõ.ˈʒəʁ
mensongers	mã.sõ.ˈʒe
mensonges	mã.ˈsõʒ
mensualisation	mã.sy.a.li.za.ˈsjõ
mensualise	mã.sy.a.ˈliz
mensualisees	mã.sy.a.li.ˈzi
mensualiser	mã.sy.a.li.ˈze
mensualises	mã.sy.a.ˈliz
mensualite	mã.sy.a.ˈlit
mensualites	mã.sy.a.ˈlit
mensuel	mã.ˈsɥɛl
mensuelle	mã.ˈsɥɛl
mensuellement	mã.sɥɛ.lə.ˈmã
mensuelles	mã.ˈsɥɛl
mensuels	mã.ˈsɥɛl
mensurations	mã.sy.ʁa.ˈsjõ
ment	m
mentaient	mã.ˈtɛ
mentais	mã.ˈtɛ
mentait	mã.ˈtɛ
mental	mã.ˈtal
mentale	mã.ˈtal
mentalement	mã.ta.lə.ˈmã
mentales	mã.ˈtal
mentalite	mã.ta.ˈlit
mentalites	mã.ta.ˈlit
mentant	mã.ˈtã
mentaux	mã.ˈto
mente	mãt
mentent	mãt
menterie	mã.tə.ˈʁi
menteries	mã.tə.ˈʁi
menteur	mã.ˈtœʁ
menteurs	mã.ˈtœʁ
menteuse	mã.ˈtœz
menteuses	mã.ˈtœz
mentez	mã.ˈte
menthe	mãt
menti	mã.ˈti
mention	mã.ˈsjõ
mentionna	mã.sjɔ.ˈna
mentionnaient	mã.sjɔ.ˈnɛ
mentionnait	mã.sjɔ.ˈnɛ
mentionnant	mã.sjɔ.ˈnã
mentionne	mã.ˈsjɔn
mentionnee	mã.sjɔ.ˈni
mentionnees	mã.sjɔ.ˈni
mentionnent	mã.ˈsjɔn
mentionner	mã.sjɔ.ˈne
mentionnera	mã.sjɔ.nə.ˈʁa
mentionnerai	mã.sjɔ.nə.ˈʁɛ
mentionnerait	mã.sjɔ.nə.ˈʁɛ
mentionnes	mã.ˈsjɔn
mentionnez	mã.sjɔ.ˈne
mentionnons	mã.sjɔ.ˈnõ
mentions	mã.ˈsjõ
mentir	mã.ˈtiʁ
mentirait	mã.ti.ˈʁɛ
mentiras	mã.ti.ˈʁa
mentit	mã.ˈti
menton	mã.ˈtõ
menton	mã.ˈtõ
mentons	mã.ˈtõ
mentor	mã.ˈtɔʁ
mentors	mã.ˈtɔʁ
menu	mə.ˈˈny
menue	mə.ˈˈny
menues	mə.ˈˈny
menuet	mə.ˈˈnɥɛ
menuets	mə.ˈˈnɥɛ
menuiserie	mə.ˈnɥi.zə.ˈʁi
menuiseries	mə.ˈnɥi.zə.ˈʁi
menuisier	mə.ˈnɥi.ˈzje
menuisiers	mə.ˈnɥi.ˈzje
menus	mə.ˈˈny
mephistophelique	mə.ˈfis.tɔ.fə.ˈlik
meprend	mə.ˈˈpʁã
meprendre	mə.ˈpʁã.ˈdʁə
meprenez	mə.pʁə.ˈˈne
meprenne	mə.ˈˈpʁɛn
meprennent	mə.ˈpʁɛ.ˈnã
meprenons	mə.pʁə.ˈˈnõ
mepris	mə.ˈˈpʁi
meprisa	mə.ˈpʁi.ˈza
meprisaient	mə.ˈpʁi.zɛ.ˈã
meprisais	mə.ˈpʁi.ˈzɛ
meprisait	mə.ˈpʁi.ˈzɛ
meprisant	mə.ˈpʁi.ˈzã
meprisante	mə.ˈpʁi.ˈzãt
meprisantes	mə.ˈpʁi.ˈzãt
meprisants	mə.ˈpʁi.ˈzã
meprise	mə.ˈˈpʁiz
meprisee	mə.ˈpʁi.ˈzi
meprisees	mə.ˈpʁi.ˈzi
meprisent	mə.ˈpʁi.ˈzã
mepriser	mə.ˈpʁi.ˈze
mepriserait	mə.ˈpʁi.zə.ˈʁɛ
meprises	mə.ˈˈpʁiz
meprisez	mə.ˈpʁi.ˈze
meprisons	mə.ˈpʁi.ˈzõ
mer	mɛʁ
mercantile	mɛʁ.kã.ˈtil
mercantiles	mɛʁ.kã.ˈtil
mercantilisme	mɛʁ.kã.ti.li.ˈsmə
mercantis	mɛʁ.kã.ˈti
mercatique	mɛʁ.ka.ˈtik
mercedes	mɛ.ʁse.ˈdɛs
mercenaire	mɛ.ʁsə.ˈnɛʁ
mercenaires	mɛ.ʁsə.ˈnɛʁ
mercerie	mɛ.ʁsə.ˈʁi
merceries	mɛ.ʁsə.ˈʁi
merchandising	mɛ.ʁʃã.di.ˈzinɡ
merci	mɛ.ˈʁsi
mercier	mɛ.ˈʁsje
merciere	mɛ.ˈʁsiʁ
merciers	mɛ.ˈʁsje
mercredi	mɛʁ.kʁə.ˈdi
mercredis	mɛʁ.kʁə.ˈdi
mercure	mɛʁ.ˈkyʁ
mercuriale	mɛʁ.ky.ˈʁjal
mercuriales	mɛʁ.ky.ˈʁjal
merde	mɛʁ.ˈdə
merdes	mɛʁ.ˈdə
mere	məʁ
meres	məʁ
merguez	mɛʁ.ˈɡɛz
meric	mə.ˈˈʁik
meridien	mə.ˈʁi.ˈdjẽ
meridienne	mə.ˈʁi.ˈdjɛn
meridiennes	mə.ˈʁi.ˈdjɛn
meridiens	mə.ˈʁi.ˈdjẽ
meridional	mə.ˈʁi.djɔ.ˈnal
meridionale	mə.ˈʁi.djɔ.ˈnal
meridionales	mə.ˈʁi.djɔ.ˈnal
meridionaux	mə.ˈʁi.djɔ.ˈno
merieux	mə.ˈʁjə
meringue	mə.ˈˈʁẽɡ
merinos	mə.ˈʁi.ˈno
merisier	mə.ˈʁi.ˈzje
merisiers	mə.ˈʁi.ˈzje
merita	mə.ˈʁi.ˈta
meritaient	mə.ˈʁi.tɛ.ˈã
meritais	mə.ˈʁi.ˈtɛ
meritait	mə.ˈʁi.ˈtɛ
meritant	mə.ˈʁi.ˈtã
meritante	mə.ˈʁi.ˈtãt
meritantes	mə.ˈʁi.ˈtãt
meritants	mə.ˈʁi.ˈtã
merite	mə.ˈˈʁit
meritee	mə.ˈʁi.ˈti
meritees	mə.ˈʁi.ˈti
meritent	mə.ˈʁi.ˈtã
meriter	mə.ˈʁi.ˈte
meritera	mə.ˈʁi.tə.ˈʁa
meriteraient	mə.ˈʁi.tə.ʁɛ.ˈã
meriterait	mə.ˈʁi.tə.ˈʁɛ
meriteront	mə.ˈʁi.tə.ˈʁõ
merites	mə.ˈˈʁit
meritez	mə.ˈʁi.ˈte
meritions	mə.ˈʁi.ˈsjõ
meritoire	mə.ˈʁi.ˈtwaʁ
meritoires	mə.ˈʁi.ˈtwaʁ
meritons	mə.ˈʁi.ˈtõ
merlan	mɛ.ˈʁlã
merlans	mɛ.ˈʁlã
merle	mɛ.ˈʁlə
merles	mɛ.ˈʁlə
merlin	mɛ.ˈʁlẽ
merlot	mɛ.ˈʁlo
merlu	mɛ.ˈʁly
merlus	mɛ.ˈʁly
mermaz	mɛ.ˈʁmaz
mermazien	mɛ.ʁma.ˈzjẽ
mermaziens	mɛ.ʁma.ˈzjẽ
merou	mə.ˈˈʁu
merous	mə.ˈˈʁu
merovingien	mə.ˈʁɔ.vẽ.ˈʒjẽ
merovingienne	mə.ˈʁɔ.vẽ.ˈʒjɛn
merovingiens	mə.ˈʁɔ.vẽ.ˈʒjẽ
mers	mɛʁ
merveille	mɛ.ˈʁvɛj
merveilles	mɛ.ˈʁvɛj
merveilleuse	mɛ.ʁvɛ.ˈjœz
merveilleusement	mɛ.ʁvɛ.jœ.zə.ˈmã
merveilleuses	mɛ.ʁvɛ.ˈjœz
merveilleux	mɛ.ʁvɛ.ˈjə
mes	me
mesa	me.ˈsa
mesalliance	mə.ˈza.ˈljãs
mesalliances	mə.ˈza.ˈljãs
mesange	mə.ˈˈzãʒ
mesanges	mə.ˈˈzãʒ
mesas	me.ˈsa
mesaventure	mə.ˈza.vã.ˈtyʁ
mesaventures	mə.ˈza.vã.ˈtyʁ
mescaline	mɛs.ka.ˈlin
mesdames	me.ˈdam
mesentente	mə.ˈzã.ˈtãt
mesententes	mə.ˈzã.ˈtãt
mesestimant	mə.ˈzɛs.ti.ˈmã
mesestime	mə.ˈzɛs.ˈtim
mesestimee	mə.ˈzɛs.ti.ˈmi
mesestiment	mə.ˈzɛs.ti.ˈmã
mesestimer	mə.ˈzɛs.ti.ˈme
mesguich	mes.ˈɡiʃ
mesopotamien	mə.ˈzɔ.pɔ.ta.ˈmjẽ
mesopotamienne	mə.ˈzɔ.pɔ.ta.ˈmjɛn
mesopotamiennes	mə.ˈzɔ.pɔ.ta.ˈmjɛn
mesopotamiens	mə.ˈzɔ.pɔ.ta.ˈmjẽ
mesquin	mɛs.ˈkẽ
mesquine	mɛs.ˈkin
mesquinerie	mɛs.ki.nə.ˈʁi
mesquineries	mɛs.ki.nə.ˈʁi
mesquines	mɛs.ˈkin
mesquins	mɛs.ˈkẽ
mess	mɛs
message	me.ˈsaʒ
messager	me.sa.ˈʒe
messagere	me.sa.ˈʒəʁ
messageres	me.sa.ˈʒəʁ
messagerie	me.sa.ʒə.ˈʁi
messageries	me.sa.ʒə.ˈʁi
messagers	me.sa.ˈʒe
messages	me.ˈsaʒ
messe	mɛs
messes	mɛs
messiaen	me.ˈsjɛn
messianique	me.sja.ˈnik
messianiques	me.sja.ˈnik
messianisme	me.sja.ni.ˈsmə
messianismes	me.sja.ni.ˈsmə
messidor	me.si.ˈdɔʁ
messie	me.ˈsi
messied	me.ˈsje
messier	me.ˈsje
messies	me.ˈsi
messieurs	me.ˈsjə
messin	me.ˈsẽ
messine	me.ˈsin
messine	me.ˈsin
messins	me.ˈsẽ
messire	me.ˈsiʁ
mestre	mɛs.ˈtʁə
mestres	mɛs.ˈtʁə
mesura	mə.ˈzy.ˈʁa
mesurable	mə.ˈzy.ʁa.ˈblə
mesurables	mə.ˈzy.ʁa.ˈblə
mesuraient	mə.ˈzy.ˈʁɛ
mesurais	mə.ˈzy.ˈʁɛ
mesurait	mə.ˈzy.ˈʁɛ
mesurant	mə.ˈzy.ˈʁã
mesure	mə.ˈˈzyʁ
mesuree	mə.ˈzy.ˈʁi
mesurees	mə.ˈzy.ˈʁi
mesurent	mə.ˈˈzyʁ
mesurer	mə.ˈzy.ˈʁe
mesurera	mə.ˈzy.ʁə.ˈʁa
mesurerait	mə.ˈzy.ʁə.ˈʁɛ
mesurerez	mə.ˈzy.ʁə.ˈʁe
mesurerons	mə.ˈzy.ʁə.ˈʁõ
mesureront	mə.ˈzy.ʁə.ˈʁõ
mesures	mə.ˈˈzyʁ
mesureur	mə.ˈzy.ˈʁœʁ
mesurez	mə.ˈzy.ˈʁe
mesurons	mə.ˈzy.ˈʁõ
met	mɛ
metabolique	mə.ˈta.bɔ.ˈlik
metaboliques	mə.ˈta.bɔ.ˈlik
metabolisme	mə.ˈta.bɔ.li.ˈsmə
metairie	mə.ˈtɛ.ˈʁi
metal	mə.ˈˈtal
metallique	mə.ˈta.ˈlik
metalliques	mə.ˈta.ˈlik
metallise	mə.ˈta.ˈliz
metallisee	mə.ˈta.li.ˈzi
metallisees	mə.ˈta.li.ˈzi
metallises	mə.ˈta.ˈliz
metallo	mə.ˈta.ˈlo
metallos	mə.ˈta.ˈlo
metallurgie	mə.ˈta.ly.ˈʁʒi
metallurgique	mə.ˈta.ly.ˈʁʒik
metallurgiques	mə.ˈta.ly.ˈʁʒik
metallurgiste	mə.ˈta.ly.ʁʒis.ˈtə
metallurgistes	mə.ˈta.ly.ʁʒis.ˈtə
metamorphose	mə.ˈta.mɔʁ.ˈfoz
metamorphoses	mə.ˈta.mɔʁ.ˈfoz
metaphore	mə.ˈta.ˈfɔʁ
metaphores	mə.ˈta.ˈfɔʁ
metaphorique	mə.ˈta.fɔ.ˈʁik
metaphoriquement	mə.ˈta.fɔ.ʁi.kə.ˈmã
metaphoriques	mə.ˈta.fɔ.ˈʁik
metaphysicien	mə.ˈta.fi.zi.ˈsjẽ
metaphysiciens	mə.ˈta.fi.zi.ˈsjẽ
metaphysique	mə.ˈta.fi.ˈzik
metaphysiques	mə.ˈta.fi.ˈzik
metastase	mə.ˈtas.ˈtaz
metastases	mə.ˈtas.ˈtaz
metaux	mə.ˈˈto
metayer	mə.ˈte.ˈje
metayers	mə.ˈtɛ.ˈje
metempsycose	mə.ˈtã.psi.ˈkoz
meteo	mə.ˈˈto
meteore	mə.ˈˈtɔʁ
meteores	mə.ˈˈtɔʁ
meteorique	mə.ˈtɔ.ˈʁik
meteorite	mə.ˈtɔ.ˈʁit
meteorites	mə.ˈtɔ.ˈʁit
meteorologie	mə.ˈtɔ.ʁɔ.lɔ.ˈʒi
meteorologique	mə.ˈtɔ.ʁɔ.lɔ.ˈʒik
meteorologiques	mə.ˈtɔ.ʁɔ.lɔ.ˈʒik
meteorologiste	mə.ˈtɔ.ʁɔ.lɔ.ʒis.ˈtə
meteorologistes	mə.ˈtɔ.ʁɔ.lɔ.ʒis.ˈtə
meteorologue	mə.ˈtɔ.ʁɔ.ˈlɔɡ
meteorologues	mə.ˈtɔ.ʁɔ.ˈlɔɡ
meteque	mə.ˈtək
meteques	mə.ˈtək
methadone	mə.ˈta.ˈdɔn
methane	mə.ˈˈtan
methanier	mə.ˈta.ˈnje
methaniers	mə.ˈta.ˈnje
methode	mə.ˈˈtɔd
methodes	mə.ˈˈtɔd
methodique	mə.ˈtɔ.ˈdik
methodiquement	mə.ˈtɔ.di.kə.ˈmã
methodiques	mə.ˈtɔ.ˈdik
methodologie	mə.ˈtɔ.dɔ.lɔ.ˈʒi
methodologies	mə.ˈtɔ.dɔ.lɔ.ˈʒi
methodologique	mə.ˈtɔ.dɔ.lɔ.ˈʒik
methodologiques	mə.ˈtɔ.dɔ.lɔ.ˈʒik
methyle	mə.ˈˈtil
methylique	mə.ˈti.ˈlik
meticuleuse	mə.ˈti.ky.ˈlœz
meticuleusement	mə.ˈti.ky.lœ.zə.ˈmã
meticuleuses	mə.ˈti.ky.ˈlœz
meticuleux	mə.ˈti.ky.ˈlə
meticulosite	mə.ˈti.ky.lɔ.ˈzit
metier	mə.ˈˈtje
metiers	mə.ˈˈtje
metis	mə.ˈˈti
metissage	mə.ˈti.ˈsaʒ
metissages	mə.ˈti.ˈsaʒ
metisse	mə.ˈˈtis
metissee	mə.ˈti.ˈsi
metissees	mə.ˈti.ˈsi
metissent	mə.ˈti.ˈsã
metisser	mə.ˈti.ˈse
metisses	mə.ˈˈtis
metonymie	mə.ˈtɔ.ni.ˈmi
metra	mə.ˈˈtʁa
metrage	mə.ˈˈtʁaʒ
metrages	mə.ˈˈtʁaʒ
metral	me.ˈtʁal
metre	mə.ˈtʁə
metres	mə.ˈtʁə
metrique	mə.ˈˈtʁik
metriques	mə.ˈˈtʁik
metro	mə.ˈˈtʁo
metrologie	mə.ˈtʁɔ.lɔ.ˈʒi
metronome	mə.ˈtʁɔ.ˈnɔm
metronomes	mə.ˈtʁɔ.ˈnɔm
metropole	mə.ˈtʁɔ.ˈpɔl
metropoles	mə.ˈtʁɔ.ˈpɔl
metropolitain	mə.ˈtʁɔ.pɔ.li.ˈtẽ
metropolitaine	mə.ˈtʁɔ.pɔ.li.ˈtɛn
metropolitaines	mə.ˈtʁɔ.pɔ.li.ˈtɛn
metropolitains	mə.ˈtʁɔ.pɔ.li.ˈtẽ
metropolite	mə.ˈtʁɔ.pɔ.ˈlit
metropolites	mə.ˈtʁɔ.pɔ.ˈlit
metros	mə.ˈˈtʁos
mets	mɛ
mettaient	mɛ.ˈtɛ
mettais	mɛ.ˈtɛ
mettait	mɛ.ˈtɛ
mettant	mɛ.ˈtã
mette	mɛt
mettent	mɛt
mettes	mɛt
metteur	mɛ.ˈtœʁ
metteurs	mɛ.ˈtœʁ
mettez	mɛ.ˈte
mettiez	mɛ.ˈtjɛ
mettions	mɛ.ˈtjõ
mettons	mɛ.ˈtõ
mettra	mɛ.ˈtʁa
mettrai	mɛ.ˈtʁɛ
mettraient	mɛ.ˈtʁɛ
mettrais	mɛ.ˈtʁɛ
mettrait	mɛ.ˈtʁɛ
mettre	mɛ.ˈtʁə
mettrez	mɛ.ˈtʁe
mettrions	mɛ.tʁi.ˈjõ
mettrons	mɛ.ˈtʁõ
mettront	mɛ.ˈtʁõ
metz	mɛts
meublaient	mə.ˈˈblɛ
meublant	mə.ˈˈblã
meuble	mœb.ˈlə
meublee	mə.ˈˈbli
meublees	mə.ˈˈbli
meublent	mœb.ˈlə
meubler	mə.ˈˈble
meubles	mœb.ˈlə
meuglement	mœɡ.lə.ˈmã
meuglements	mœɡ.lə.ˈmã
meule	mœl
meules	mœl
meunerie	mœ.nə.ˈʁi
meunier	mə.ˈˈnje
meunier	mə.ˈˈnje
meuniere	mə.ˈˈniʁ
meuniers	mə.ˈˈnje
meure	mœʁ
meurent	mœʁ
meurette	mə.ˈˈʁɛt
meurs	mœʁ
meurt	mœʁ
meurthe	mœʁ.ˈtə
meurthe-et-moselle	mœʁ.tɛ.mɔ.ˈzɛl
meurtre	mœʁ.ˈtʁə
meurtres	mœʁ.ˈtʁə
meurtri	mœʁ.ˈtʁi
meurtrie	mœʁ.ˈtʁi
meurtrier	mœʁ.tʁi.ˈje
meurtriere	mœʁ.ˈtʁiʁ
meurtrieres	mœʁ.ˈtʁiʁ
meurtriers	mœʁ.tʁi.ˈje
meurtries	mœʁ.ˈtʁi
meurtrir	mœʁ.ˈtʁiʁ
meurtris	mœʁ.ˈtʁi
meurtrissent	mœʁ.ˈtʁis
meurtrissure	mœʁ.tʁi.ˈsyʁ
meurtrissures	mœʁ.tʁi.ˈsyʁ
meurtrit	mœʁ.ˈtʁi
meuse	mœz
meut	mə
meute	mœt
meutes	mœt
meuvent	mœv
mevente	mə.ˈˈvãt
meventes	mə.ˈˈvãt
mexicain	mɛ.ksi.ˈkẽ
mexicain	mɛ.ksi.ˈkẽ
mexicaine	mɛ.ksi.ˈkɛn
mexicaine	mɛ.ksi.ˈkɛn
mexicaines	mɛ.ksi.ˈkɛn
mexicains	mɛ.ksi.ˈkẽ
mexicains	mɛ.ksi.ˈkẽ
mexico	mɛ.ksi.ˈko
mexique	mɛ.ˈksik
meyer	me.ˈjɛʁ
mezieres	me.zje.ˈʁɛs
mezzanine	mɛ.dza.ˈnin
mezzanines	mɛ.dza.ˈnin
mezzo	mɛ.ˈdzo
mezzo-soprano	mɛ.dzo.sɔp.ʁa.ˈno
mezzos	mɛ.ˈdzo
mf	ɛ.ˈmɛf
mg	mɡ
mg's	mɡ
mgm	ɛm.ʒe.ˈɛm
mgr	m.ˈɡʁə
mgr	m.ˈɡʁə
mhz	ɛ.ma.ˈʃzɛd
mi	mi
mi-	mi
mi-clos	mi.ˈklo
mi-closes	mi.ˈkloz
mi-lourds	mi.ˈluʁ
mi-moyens	mi.mwa.ˈjẽ
mi-temps	mi.ˈtã
mia	mja
miami	mi.ja.ˈmi
miasme	mja.ˈsmə
miasmes	mja.ˈsmə
miaule	mjol
miaulement	mjo.lə.ˈmã
miaulements	mjo.lə.ˈmã
miauler	mjo.ˈle
mica	mi.ˈka
michael	mi.ka.ˈɛl
michaud	mi.ˈʃo
miche	miʃ
michel	mi.ˈʃɛl
michele	mi.ˈʃɛl
michelet	mi.ʃə.ˈlɛ
michelin	mi.ʃə.ˈlẽ
micheline	mi.ʃə.ˈlin
micheline	mi.ʃə.ˈlin
michelines	mi.ʃə.ˈlin
miches	miʃ
michigan	mi.ʃi.ˈɡã
michnik	mi.ˈʃnik
mick	mik
mickey	mi.ˈke
micmac	mi.ˈkmak
micmacs	mi.ˈkmak
micro	mi.ˈkʁo
micro-organisme	mi.kʁo.ɔʁ.ɡa.ni.ˈsmə
micro-organismes	mi.kʁo.ɔʁ.ɡa.ni.ˈsmə
microbe	mi.ˈkʁɔb
microbes	mi.ˈkʁɔb
microbien	mi.kʁɔb.ˈjẽ
microbienne	mi.kʁɔb.ˈjɛn
microbiennes	mi.kʁɔb.ˈjɛn
microbiologie	mi.kʁɔb.jɔ.lɔ.ˈʒi
microbiologique	mi.kʁɔb.jɔ.lɔ.ˈʒik
microclimat	mi.kʁɔk.li.ˈma
microclimats	mi.kʁɔk.li.ˈma
microcosme	mi.kʁɔ.kɔs.ˈmə
microcosmes	mi.kʁɔ.kɔs.ˈmə
microelectronique	mi.kʁe.lɛ.ktʁɔ.ˈnik
microfilm	mi.kʁɔ.fi.ˈlmə
microfilms	mi.kʁɔ.fi.ˈlmə
microgramme	mi.kʁɔɡ.ˈʁam
microgrammes	mi.kʁɔɡ.ˈʁam
microgravite	mi.kʁɔɡ.ʁa.ˈvit
micrometre	mi.kʁɔ.mə.ˈtʁə
micron	mi.ˈkʁõ
microns	mi.ˈkʁõ
microorganismes	mi.kʁo.ɔʁ.ɡa.ni.ˈsmə
microphone	mi.kʁɔ.ˈfɔn
microphones	mi.kʁɔ.ˈfɔn
microprocesseur	mi.kʁɔp.ʁɔ.se.ˈsœʁ
microprocesseurs	mi.kʁɔp.ʁɔ.se.ˈsœʁ
microprojets	mi.kʁɔp.ʁɔ.ˈʒɛ
micros	mi.ˈkʁo
microscope	mi.kʁɔs.ˈkɔp
microscopes	mi.kʁɔs.ˈkɔp
microscopique	mi.kʁɔs.kɔ.ˈpik
microscopiques	mi.kʁɔs.kɔ.ˈpik
microsillon	mi.kʁɔ.si.ˈjõ
microsillons	mi.kʁɔ.si.ˈjõ
microsoft	mi.kʁo.ˈzɔft
miction	mi.ˈksjõ
mictions	mi.ˈksjõ
middlewest	mi.dœl.wɛs.ˈtə
midhat	mi.ˈdat
midi	mi.ˈdi
midinette	mi.di.ˈnɛt
midinettes	mi.di.ˈnɛt
midis	mi.ˈdi
mie	mi
mieczyslaw	mje.ksi.ˈslaw
miel	mjɛl
mielleuse	mjɛ.ˈlœz
mielleux	mjɛ.ˈlə
miels	mjɛl
mien	mjẽ
mienne	mjɛn
miennes	mjɛn
miens	mjẽ
mies	mi
miette	mjɛt
miettes	mjɛt
mieux	mjə
mievre	mi.ˈvʁə
mievrerie	mi.vʁə.ˈʁi
mievreries	mi.vʁə.ˈʁi
mievres	mi.ˈvʁə
mig	miɡ
mignard	mi.ˈnjaʁ
mignardise	mi.njaʁ.ˈdiz
mignardises	mi.njaʁ.ˈdiz
mignon	mi.ˈnjõ
mignonne	mi.ˈnjɔn
mignonnes	mi.ˈnjɔn
mignons	mi.ˈnjõ
mignot	mi.ˈnjo
migraine	mi.ˈɡʁɛn
migraines	mi.ˈɡʁɛn
migraineuse	mi.ɡʁɛ.ˈnœz
migraineuses	mi.ɡʁɛ.ˈnœz
migraineux	mi.ɡʁɛ.ˈnə
migrant	mi.ˈɡʁã
migrante	mi.ˈɡʁãt
migrantes	mi.ˈɡʁãt
migrants	mi.ˈɡʁã
migrateur	mi.ɡʁa.ˈtœʁ
migrateurs	mi.ɡʁa.ˈtœʁ
migration	mi.ɡʁa.ˈsjõ
migrations	mi.ɡʁa.ˈsjõ
migratoire	mi.ɡʁa.ˈtwaʁ
migratoires	mi.ɡʁa.ˈtwaʁ
migre	mi.ˈɡʁə
migrent	mi.ˈɡʁə
migrer	mi.ˈɡʁe
miguel	mi.ˈɡɛl
mijotait	mi.ʒɔ.ˈtɛ
mijote	mi.ˈʒɔt
mijotent	mi.ˈʒɔt
mijoter	mi.ʒɔ.ˈte
mijotes	mi.ˈʒɔt
mikado	mi.ka.ˈdo
mike	majk
mikhail	mi.ˈʁɛjl
miklos	mi.ˈklɔs
mil	mil
milady	mi.lɛ.ˈdi
milan	mi.ˈlã
milanais	mi.la.ˈnɛ
milanaise	mi.la.ˈnɛz
milanaises	mi.la.ˈnɛz
milans	mi.ˈlã
mildiou	mil.ˈdju
mile	mil
miles	mil
miles	mil
milice	mi.ˈlis
milices	mi.ˈlis
milicien	mi.li.ˈsjẽ
milicienne	mi.li.ˈsjɛn
miliciennes	mi.li.ˈsjɛn
miliciens	mi.li.ˈsjẽ
milieu	mi.ˈljə
milieux	mi.ˈljə
milita	mi.li.ˈta
militaient	mi.li.ˈtɛ
militaire	mi.li.ˈtɛʁ
militairement	mi.li.tɛ.ʁə.ˈmã
militaires	mi.li.ˈtɛʁ
militait	mi.li.ˈtɛ
militant	mi.li.ˈtã
militante	mi.li.ˈtãt
militantes	mi.li.ˈtãt
militantisme	mi.li.tã.ti.ˈsmə
militantismes	mi.li.tã.ti.ˈsmə
militants	mi.li.ˈtã
militarisation	mi.li.ta.ʁi.za.ˈsjõ
militarise	mi.li.ta.ˈʁiz
militarisee	mi.li.ta.ʁi.ˈzi
militarisees	mi.li.ta.ʁi.ˈzi
militariser	mi.li.ta.ʁi.ˈze
militarises	mi.li.ta.ˈʁiz
militarisme	mi.li.ta.ʁi.ˈsmə
militariste	mi.li.ta.ʁis.ˈtə
militaristes	mi.li.ta.ʁis.ˈtə
milite	mi.ˈlit
militent	mi.ˈlit
militer	mi.li.ˈte
militera	mi.li.tə.ˈʁa
militons	mi.li.ˈtõ
millau	mi.ˈjo
mille	mil
mille-feuille	mi.lə.ˈfœj
mille-feuilles	mi.lə.ˈfœj
mille-pattes	mi.lə.ˈpat
millefeuille	mi.lə.ˈfœj
millefeuilles	mi.lə.ˈfœj
millenaire	mi.lə.ˈnɛʁ
millenaires	mi.lə.ˈnɛʁ
millenarisme	mi.lə.na.ʁi.ˈsmə
miller	mi.ˈle
millerand	mi.lə.ˈʁã
milles	mil
millesime	mi.lə.ˈzim
millesimee	mi.lə.zi.ˈmi
millesimees	mi.lə.zi.ˈmi
millesimes	mi.lə.ˈzim
millet	mi.ˈjɛ
millet	mi.ˈjɛ
milliard	mi.ˈljaʁ
milliardaire	mi.ljaʁ.ˈdɛʁ
milliardaires	mi.ljaʁ.ˈdɛʁ
milliardieme	mi.ljaʁ.ˈdim
milliards	mi.ˈljaʁ
millieme	mi.ˈlim
milliemes	mi.ˈlim
millier	mi.ˈlje
milliers	mi.ˈlje
milligramme	mi.li.ˈɡʁam
milligrammes	mi.li.ˈɡʁam
millimetre	mi.li.mə.ˈtʁə
millimetree	mi.li.mə.ˈtʁi
millimetrees	mi.li.mə.ˈtʁi
millimetres	mi.li.mə.ˈtʁə
million	mi.ˈljõ
millionieme	mi.ljɔ.ˈnim
millioniemes	mi.ljɔ.ˈnim
millionnaire	mi.ljɔ.ˈnɛʁ
millionnaires	mi.ljɔ.ˈnɛʁ
millions	mi.ˈljõ
millon	mi.ˈjõ
milord	mi.ˈlɔʁ
milos	mi.ˈlɔs
milosevic	mi.lo.ze.ˈvik
milosz	mi.ˈloz
mima	mi.ˈma
mimait	mi.ˈmɛ
mimant	mi.ˈmã
mime	mim
mimee	mi.ˈmi
miment	mim
mimer	mi.ˈme
mimes	mim
mimetisme	mi.mə.ti.ˈsmə
mimetismes	mi.mə.ti.ˈsmə
mimique	mi.ˈmik
mimiques	mi.ˈmik
mimosa	mi.mɔ.ˈza
mimosas	mi.mɔ.ˈza
mina	mi.ˈna
minable	mi.na.ˈblə
minables	mi.na.ˈblə
minaient	mi.ˈnɛ
minait	mi.ˈnɛ
minant	mi.ˈnã
minaret	mi.na.ˈʁɛ
minarets	mi.na.ˈʁɛ
minas	mi.ˈna
minaudant	mi.no.ˈdã
minaude	mi.ˈnod
minaudent	mi.ˈnod
minauder	mi.no.ˈde
mince	mẽs
minces	mẽs
minci	mẽ.ˈsi
mincir	mẽ.ˈsiʁ
mine	min
minee	mi.ˈni
minees	mi.ˈni
minent	min
miner	mi.ˈne
minera	mi.nə.ˈʁa
minerai	mi.nə.ˈʁɛ
minerais	mi.nə.ˈʁɛ
minerait	mi.nə.ˈʁɛ
mineral	mi.nə.ˈʁal
minerale	mi.nə.ˈʁal
minerales	mi.nə.ˈʁal
mineralier	mi.nə.ʁa.ˈlje
mineraliers	mi.nə.ʁa.ˈlje
